state,date,cases,deaths,incidence
NV,2020-05-31 00:00:00,8628,417,280.11568245244723
NH,2020-05-31 00:00:00,4651,245,342.0579814387028
NJ,2020-05-31 00:00:00,160445,11698,1806.367573762777
NM,2020-05-31 00:00:00,7689,356,366.69656896198967
NY,2020-05-31 00:00:00,370770,29784,1905.923547878972
NC,2020-05-31 00:00:00,28785,937,274.45432359237395
ND,2020-05-31 00:00:00,2577,61,338.16146192829456
OH,2020-05-31 00:00:00,35513,2155,303.8129539485504
OK,2020-05-31 00:00:00,6418,334,162.19476968620694
OR,2020-05-31 00:00:00,4243,153,100.59897049057348
PA,2020-05-31 00:00:00,76129,5555,594.6654070707293
PR,2020-05-31 00:00:00,3776,136,128.7239961164625
RI,2020-05-31 00:00:00,14928,718,1409.1513657761616
SC,2020-05-31 00:00:00,11861,494,230.3682045652565
SD,2020-05-31 00:00:00,4993,62,564.3982596684148
TN,2020-05-31 00:00:00,22566,364,330.43527665278407
TX,2020-05-31 00:00:00,64652,1675,222.96960040634738
UT,2020-05-31 00:00:00,9797,113,305.5872846743469
VT,2020-05-31 00:00:00,981,55,157.2143098676419
VA,2020-05-31 00:00:00,44607,1375,522.6044251087719
WA,2020-05-31 00:00:00,21702,1118,284.99415553179796
WV,2020-05-31 00:00:00,2010,75,112.1559782763356
WI,2020-05-31 00:00:00,18403,592,316.0705643035198
WY,2020-05-31 00:00:00,903,16,156.02349164332648
AL,2020-07-01 00:00:00,38962,972,794.6263500153473
AK,2020-07-01 00:00:00,975,14,133.2795658503578
AZ,2020-07-01 00:00:00,84105,1725,1155.4921011491451
AR,2020-07-01 00:00:00,21197,277,702.3981676742426
CA,2020-07-01 00:00:00,238681,6169,604.0687713267866
CO,2020-07-01 00:00:00,33012,1697,573.2507967026098
CT,2020-07-01 00:00:00,46572,4324,1306.2623009031254
DE,2020-07-01 00:00:00,11510,509,1182.0112470783474
DC,2020-07-01 00:00:00,10365,553,1468.6524529258984
FL,2020-07-01 00:00:00,158997,3550,740.2874893197546
GA,2020-07-01 00:00:00,84242,2827,793.4317018357468
HI,2020-07-01 00:00:00,926,18,65.40139221624554
ID,2020-07-01 00:00:00,6370,92,356.45038093186315
IL,2020-07-01 00:00:00,144013,6951,1136.4822782771314
IN,2020-07-01 00:00:00,45952,2650,682.5684072369006
IA,2020-07-01 00:00:00,29514,717,935.4467571242476
KS,2020-07-01 00:00:00,14830,277,509.0422796856089
KY,2020-07-01 00:00:00,15842,572,354.59175279838064
LA,2020-07-01 00:00:00,60178,3238,1294.486268911894
ME,2020-07-01 00:00:00,3294,105,245.05063189437382
MD,2020-07-01 00:00:00,67918,3205,1123.4137433671647
MA,2020-07-01 00:00:00,108882,8053,1579.7163962061386
MI,2020-07-01 00:00:00,71089,6198,711.8255523234187
MN,2020-07-01 00:00:00,36716,1482,651.0353867060828
MS,2020-07-01 00:00:00,27900,1082,937.4530643459047
MO,2020-07-01 00:00:00,21035,1018,342.73314489391976
MT,2020-07-01 00:00:00,1016,22,95.06183697643479
NE,2020-07-01 00:00:00,19310,276,998.2382206856054
NV,2020-07-01 00:00:00,19101,511,620.1309284334949
NH,2020-07-01 00:00:00,5802,373,426.70832257737123
NJ,2020-07-01 00:00:00,171928,15078,1935.6487532916994
NM,2020-07-01 00:00:00,12276,500,585.4554663255802
NY,2020-07-01 00:00:00,394079,32043,2025.742227862549
NC,2020-07-01 00:00:00,66751,1398,636.4460849093123
ND,2020-07-01 00:00:00,3615,80,474.3708517154772
OH,2020-07-01 00:00:00,52865,2876,452.2589420913501
OK,2020-07-01 00:00:00,14119,389,356.8133301962537
OR,2020-07-01 00:00:00,8931,208,211.74862254332118
PA,2020-07-01 00:00:00,91775,6684,716.8807909458444
PR,2020-07-01 00:00:00,7537,153,256.9366416127589
RI,2020-07-01 00:00:00,16853,956,1590.8646816335506
SC,2020-07-01 00:00:00,37919,766,736.4751664201974
SD,2020-07-01 00:00:00,6826,93,771.5967395346681
TN,2020-07-01 00:00:00,45315,609,663.5502331614335
TX,2020-07-01 00:00:00,172368,2503,594.4568471639127
UT,2020-07-01 00:00:00,22716,173,708.5557577485421
VT,2020-07-01 00:00:00,1210,56,193.91367476029225
VA,2020-07-01 00:00:00,63203,1786,740.4704974589125
WA,2020-07-01 00:00:00,33435,1339,439.07379919849166
WV,2020-07-01 00:00:00,2979,93,166.22520362447946
WI,2020-07-01 00:00:00,29199,786,501.49130071719145
WY,2020-07-01 00:00:00,1514,20,261.59420415060504
AL,2020-08-24 00:00:00,116710,2024,2380.28954648866
AK,2020-08-24 00:00:00,4810,32,657.5125248617652
AZ,2020-08-24 00:00:00,198414,4771,2725.947443759663
AR,2020-08-24 00:00:00,56894,696,1885.2781691587656
CA,2020-08-24 00:00:00,675561,12235,1709.751941823167
CO,2020-08-24 00:00:00,55321,1919,960.6448359501112
CT,2020-08-24 00:00:00,52011,4460,1458.8166394458567
DE,2020-08-24 00:00:00,16942,604,1739.8466158124554
DC,2020-08-24 00:00:00,13639,604,1932.556758847692
FL,2020-08-24 00:00:00,602829,10397,2806.762183557793
GA,2020-08-24 00:00:00,256253,5156,2413.514089059087
HI,2020-08-24 00:00:00,6769,49,478.07993942955284
ID,2020-08-24 00:00:00,30057,314,1681.919795866407
IL,2020-08-24 00:00:00,223206,8097,1761.4358662421137
IN,2020-08-24 00:00:00,87592,3225,1301.0866105217315
IA,2020-08-24 00:00:00,56909,1047,1803.7317714028527
KS,2020-08-24 00:00:00,38546,429,1323.098025135636
KY,2020-08-24 00:00:00,43898,884,982.569673295248
LA,2020-08-24 00:00:00,143566,4764,3088.2418106717573
ME,2020-08-24 00:00:00,4357,131,324.13041990400325
MD,2020-08-24 00:00:00,104669,3694,1731.3023514311044
MA,2020-08-24 00:00:00,126022,8949,1828.392385175603
MI,2020-08-24 00:00:00,107686,6663,1078.277179697276
MN,2020-08-24 00:00:00,70298,1817,1246.499771616304
MS,2020-08-24 00:00:00,78405,2248,2634.444713621529
MO,2020-08-24 00:00:00,76597,1453,1248.030934130714
MT,2020-08-24 00:00:00,6489,91,607.1419883268554
NE,2020-08-24 00:00:00,32047,383,1656.6825612797302
NV,2020-08-24 00:00:00,66010,1200,2143.0732729121514
NH,2020-08-24 00:00:00,7140,429,525.11158621207
NJ,2020-08-24 00:00:00,189719,15946,2135.9484541537618
NM,2020-08-24 00:00:00,24542,749,1170.434022039947
NY,2020-08-24 00:00:00,430145,32887,2211.13759069612
NC,2020-08-24 00:00:00,156396,2535,1491.1779882769818
ND,2020-08-24 00:00:00,10000,137,1312.2291887011818
OH,2020-08-24 00:00:00,115651,3986,989.3918265734744
OK,2020-08-24 00:00:00,53522,730,1352.600259137608
OR,2020-08-24 00:00:00,25155,420,596.409875722455
PA,2020-08-24 00:00:00,134204,7557,1048.305853098296
PR,2020-08-24 00:00:00,30618,390,1043.768885882905
RI,2020-08-24 00:00:00,21302,1035,2010.8348334514865
SC,2020-08-24 00:00:00,112551,2511,2186.00217452358
SD,2020-08-24 00:00:00,11425,161,1291.4580646328136
TN,2020-08-24 00:00:00,144604,1588,2117.4449501506333
TX,2020-08-24 00:00:00,598450,11749,2063.913836589411
UT,2020-08-24 00:00:00,49364,390,1539.7581627706911
VT,2020-08-24 00:00:00,1566,58,250.96596254100632
VA,2020-08-24 00:00:00,113623,2471,1331.1785727382248
WA,2020-08-24 00:00:00,71371,1867,937.2554545415152
WV,2020-08-24 00:00:00,9315,179,519.7676306686895
WI,2020-08-24 00:00:00,70854,1081,1216.9137511906533
WY,2020-08-24 00:00:00,3603,37,622.5389151615785
AL,2020-08-25 00:00:00,117242,2037,2391.139636787109
AK,2020-08-25 00:00:00,4843,36,662.0235255520851
AZ,2020-08-25 00:00:00,199273,4792,2737.748974166739
AR,2020-08-25 00:00:00,57374,711,1901.1837746917959
CA,2020-08-25 00:00:00,681032,12382,1723.5982900784907
CO,2020-08-25 00:00:00,55780,1926,968.6153350318542
CT,2020-08-25 00:00:00,52040,4463,1459.6300381988885
DE,2020-08-25 00:00:00,16962,603,1741.9005015588996
DC,2020-08-25 00:00:00,13684,604,1938.932963419006
FL,2020-08-25 00:00:00,605502,10580,2819.207628811173
GA,2020-08-25 00:00:00,258354,5262,2433.302318274406
HI,2020-08-25 00:00:00,6984,49,493.2649279030873
ID,2020-08-25 00:00:00,30465,326,1704.7505267016033
IL,2020-08-25 00:00:00,224887,8126,1774.7015207995755
IN,2020-08-25 00:00:00,88421,3241,1313.4005296024984
IA,2020-08-25 00:00:00,57606,1059,1825.8231988513726
KS,2020-08-25 00:00:00,38861,430,1333.9104538680006
KY,2020-08-25 00:00:00,44568,895,997.5662945788556
LA,2020-08-25 00:00:00,144116,4797,3100.072836094694
ME,2020-08-25 00:00:00,4369,131,325.0231362314873
MD,2020-08-25 00:00:00,105046,3707,1737.5382091013748
MA,2020-08-25 00:00:00,126420,8961,1834.1667751178345
MI,2020-08-25 00:00:00,108637,6684,1087.7996951393216
MN,2020-08-25 00:00:00,70707,1825,1253.7520178621585
MS,2020-08-25 00:00:00,79206,2315,2661.358688694685
MO,2020-08-25 00:00:00,77390,1470,1260.9516559705467
MT,2020-08-25 00:00:00,6624,97,619.7732363502993
NE,2020-08-25 00:00:00,32348,383,1672.2428774074551
NV,2020-08-25 00:00:00,66413,1230,2156.1570258129777
NH,2020-08-25 00:00:00,7156,429,526.2883068534417
NJ,2020-08-25 00:00:00,190021,15953,2139.3485165257666
NM,2020-08-25 00:00:00,24606,752,1173.4862499517128
NY,2020-08-25 00:00:00,430774,32918,2214.3709318823426
NC,2020-08-25 00:00:00,157741,2570,1504.0020655822361
ND,2020-08-25 00:00:00,10229,138,1342.2792371224389
OH,2020-08-25 00:00:00,116495,3996,996.6122284863676
OK,2020-08-25 00:00:00,54172,744,1369.0269653227178
OR,2020-08-25 00:00:00,25391,428,602.0052933599227
PA,2020-08-25 00:00:00,134760,7582,1052.6489282251375
PR,2020-08-25 00:00:00,30720,395,1047.246070100034
RI,2020-08-25 00:00:00,21372,1039,2017.4425903917554
SC,2020-08-25 00:00:00,113488,2529,2204.2008936600478
SD,2020-08-25 00:00:00,11505,161,1300.501097032868
TN,2020-08-25 00:00:00,145417,1628,2129.34975737915
TX,2020-08-25 00:00:00,604328,11935,2084.1856814076455
UT,2020-08-25 00:00:00,49767,397,1552.3285083585001
VT,2020-08-25 00:00:00,1572,58,251.92751795304085
VA,2020-08-25 00:00:00,114626,2494,1342.9294691980651
WA,2020-08-25 00:00:00,71705,1876,941.6415962771899
WV,2020-08-25 00:00:00,9399,187,524.4547461787454
WI,2020-08-25 00:00:00,71492,1094,1227.8713678849776
WY,2020-08-25 00:00:00,3632,37,627.5496363771449
AL,2020-07-22 00:00:00,71813,1364,1464.619425944565
AK,2020-07-22 00:00:00,2131,19,291.30128700216665
AZ,2020-07-22 00:00:00,150609,2974,2069.169607775656
AR,2020-07-22 00:00:00,35246,380,1167.9353596191138
CA,2020-07-22 00:00:00,421286,8047,1066.216902045729
CO,2020-07-22 00:00:00,41680,1771,723.7699384031496
CT,2020-07-22 00:00:00,48223,4406,1352.5699333602035
DE,2020-07-22 00:00:00,13792,527,1416.3596107475732
DC,2020-07-22 00:00:00,11529,580,1633.5836111705435
FL,2020-07-22 00:00:00,379619,5345,1767.4999931324235
GA,2020-07-22 00:00:00,152302,3335,1434.4535392439386
HI,2020-07-22 00:00:00,1435,25,101.35096957917101
ID,2020-07-22 00:00:00,16322,135,913.3411487550817
IL,2020-07-22 00:00:00,166475,7540,1313.74172662319
IN,2020-07-22 00:00:00,58673,2863,871.5254212615483
IA,2020-07-22 00:00:00,40208,814,1274.3932781206122
KS,2020-07-22 00:00:00,23481,321,805.9893303639772
KY,2020-07-22 00:00:00,24540,677,549.2792332831879
LA,2020-07-22 00:00:00,99354,3558,2137.199454310085
ME,2020-07-22 00:00:00,3722,118,276.89084757463854
MD,2020-07-22 00:00:00,80172,3405,1326.1039287557394
MA,2020-07-22 00:00:00,114320,8468,1658.613714060045
MI,2020-07-22 00:00:00,83730,6388,838.4019116324587
MN,2020-07-22 00:00:00,47961,1592,850.4278293335452
MS,2020-07-22 00:00:00,47071,1423,1581.6076412840891
MO,2020-07-22 00:00:00,36497,1159,594.6627805654094
MT,2020-07-22 00:00:00,2812,42,263.10421808832143
NE,2020-07-22 00:00:00,23486,311,1214.118221181881
NV,2020-07-22 00:00:00,38657,704,1255.0338359485688
NH,2020-07-22 00:00:00,6295,402,462.9660273396332
NJ,2020-07-22 00:00:00,177645,15707,2000.0135101816104
NM,2020-07-22 00:00:00,17828,591,850.2362376712647
NY,2020-07-22 00:00:00,408886,32558,2101.856827138229
NC,2020-07-22 00:00:00,105276,1732,1003.7677043776537
ND,2020-07-22 00:00:00,5367,96,704.2734055759242
OH,2020-07-22 00:00:00,78742,3235,673.636122541513
OK,2020-07-22 00:00:00,27298,474,710.6193095678489
OR,2020-07-22 00:00:00,15393,271,364.95874446415223
PA,2020-07-22 00:00:00,108187,7077,845.0796200496657
PR,2020-07-22 00:00:00,13038,185,444.4659590483152
RI,2020-07-22 00:00:00,18062,997,1704.9900836447632
SC,2020-07-22 00:00:00,75042,1285,1457.4901616209406
SD,2020-07-22 00:00:00,8077,119,913.0071586905237
TN,2020-07-22 00:00:00,84417,888,1236.1231387573373
TX,2020-07-22 00:00:00,363615,4439,1254.0229420861535
UT,2020-07-22 00:00:00,35578,260,1109.746291124213
VT,2020-07-22 00:00:00,1366,56,218.91411547318944
VA,2020-07-22 00:00:00,80393,2051,941.8642264166948
WA,2020-07-22 00:00:00,49247,1468,646.7195271161394
WV,2020-07-22 00:00:00,5212,101,290.8243576001299
WI,2020-07-22 00:00:00,44847,865,770.2448838406757
WY,2020-07-22 00:00:00,2288,25,395.32862555917063
AL,2020-07-23 00:00:00,74212,1397,1513.5468068204646
AK,2020-07-23 00:00:00,2193,19,299.77650042034327
AZ,2020-07-23 00:00:00,152944,3063,2101.2494372291158
AR,2020-07-23 00:00:00,36259,386,1201.5028146294458
CA,2020-07-23 00:00:00,430773,8201,1090.2271937471096
CO,2020-07-23 00:00:00,42295,1786,734.4493652773804
CT,2020-07-23 00:00:00,48232,4410,1352.822367455972
DE,2020-07-23 00:00:00,13924,529,1429.9152566741018
DC,2020-07-23 00:00:00,11571,581,1639.5347354371027
FL,2020-07-23 00:00:00,389868,5518,1815.2191732304013
GA,2020-07-23 00:00:00,156607,3361,1475.000101248674
HI,2020-07-23 00:00:00,1490,26,105.23550151426114
ID,2020-07-23 00:00:00,16737,138,936.5635833055876
IL,2020-07-23 00:00:00,168096,7560,1326.5338896438009
IN,2020-07-23 00:00:00,59602,2880,885.3247346825765
IA,2020-07-23 00:00:00,40796,820,1293.029948622376
KS,2020-07-23 00:00:00,23956,322,822.2937863889715
KY,2020-07-23 00:00:00,25147,684,562.8657245057998
LA,2020-07-23 00:00:00,101650,3574,2186.5886077120213
ME,2020-07-23 00:00:00,3737,118,278.0067429839936
MD,2020-07-23 00:00:00,80836,3409,1337.086977808948
MA,2020-07-23 00:00:00,114647,8484,1663.3579992638379
MI,2020-07-23 00:00:00,84431,6395,845.4211370003595
MN,2020-07-23 00:00:00,48721,1601,863.9038859273088
MS,2020-07-23 00:00:00,48053,1436,1614.6033011116042
MO,2020-07-23 00:00:00,38060,1189,620.1294744313092
MT,2020-07-23 00:00:00,2909,43,272.1800037051661
NE,2020-07-23 00:00:00,23818,316,1231.2810947845544
NV,2020-07-23 00:00:00,39919,709,1296.0057867198934
NH,2020-07-23 00:00:00,6318,405,464.6575632616048
NJ,2020-07-23 00:00:00,177887,15730,2002.7380634730848
NM,2020-07-23 00:00:00,18163,596,866.2127431469138
NY,2020-07-23 00:00:00,409697,32594,2106.0257296851723
NC,2020-07-23 00:00:00,107125,1756,1021.3972351861407
ND,2020-07-23 00:00:00,5493,97,720.8074933535593
OH,2020-07-23 00:00:00,80186,3256,685.9895115962735
OK,2020-07-23 00:00:00,27969,477,706.8285312174388
OR,2020-07-23 00:00:00,15713,273,372.5457514302101
PA,2020-07-23 00:00:00,109037,7093,851.7192133191178
PR,2020-07-23 00:00:00,13473,188,459.2951270331301
RI,2020-07-23 00:00:00,18148,1001,1713.1081850285218
SC,2020-07-23 00:00:00,76606,1334,1487.8666789415765
SD,2020-07-23 00:00:00,8143,121,920.4676604205687
TN,2020-07-23 00:00:00,86987,925,1273.7558012140269
TX,2020-07-23 00:00:00,373037,4622,1286.5172125654676
UT,2020-07-23 00:00:00,36099,267,1125.9972838072115
VT,2020-07-23 00:00:00,1377,56,220.67696706191936
VA,2020-07-23 00:00:00,81237,2054,951.7523187517947
WA,2020-07-23 00:00:00,50009,1482,656.7262337107035
WV,2020-07-23 00:00:00,5452,102,304.2161162002894
WI,2020-07-23 00:00:00,45899,878,788.3129289228525
WY,2020-07-23 00:00:00,2347,25,405.5228514804953
AL,2020-08-07 00:00:00,98301,1735,2004.8397113304925
AK,2020-08-07 00:00:00,3536,25,483.36055881729766
AZ,2020-08-07 00:00:00,185053,4081,2542.384873597916
AR,2020-08-07 00:00:00,48039,521,1591.8528837525564
CA,2020-08-07 00:00:00,546814,10133,1383.9109988825485
CO,2020-08-07 00:00:00,49875,1857,866.0754721174925
CT,2020-08-07 00:00:00,50320,4441,1411.3870776742515
DE,2020-08-07 00:00:00,15445,588,1586.113267691145
DC,2020-08-07 00:00:00,12589,589,1783.7786521837086
FL,2020-08-07 00:00:00,518075,7927,2412.148914943879
GA,2020-08-07 00:00:00,209004,4117,1968.5002660250045
HI,2020-08-07 00:00:00,3115,31,220.0057632328346
ID,2020-08-07 00:00:00,23925,229,1338.7873412550744
IL,2020-08-07 00:00:00,191808,7822,1513.6577450076038
IN,2020-08-07 00:00:00,72254,3023,1073.2568266124438
IA,2020-08-07 00:00:00,48040,915,1522.6286580012488
KS,2020-08-07 00:00:00,30137,379,1034.4576657373698
KY,2020-08-07 00:00:00,33796,764,756.4564371653879
LA,2020-08-07 00:00:00,128746,4207,2769.4494529118733
ME,2020-08-07 00:00:00,4016,124,298.762397597998
MD,2020-08-07 00:00:00,93806,3565,1551.6203305500787
MA,2020-08-07 00:00:00,120291,8709,1745.244071710959
MI,2020-08-07 00:00:00,95470,6524,955.9564135142817
MN,2020-08-07 00:00:00,59185,1681,1049.4479072393376
MS,2020-08-07 00:00:00,65436,1848,2198.680240807836
MO,2020-08-07 00:00:00,57837,1324,942.3654338592647
MT,2020-08-07 00:00:00,4757,70,445.0877544260828
NE,2020-08-07 00:00:00,28104,345,1452.8475895467761
NV,2020-08-07 00:00:00,54533,920,1770.4622752873556
NH,2020-08-07 00:00:00,6779,419,498.56182674112364
NJ,2020-08-07 00:00:00,184061,15849,2072.2479478597056
NM,2020-08-07 00:00:00,21965,675,1047.5341575302516
NY,2020-08-07 00:00:00,419642,32760,2157.147475467345
NC,2020-08-07 00:00:00,133337,2160,1271.3189558741142
ND,2020-08-07 00:00:00,7327,110,961.470326561356
OH,2020-08-07 00:00:00,98675,3652,844.1625103729116
OK,2020-08-07 00:00:00,42255,600,1067.8622613104822
OR,2020-08-07 00:00:00,20635,348,489.2434023268876
PA,2020-08-07 00:00:00,122028,7296,953.1956323349443
PR,2020-08-07 00:00:00,20686,265,705.1865952503027
RI,2020-08-07 00:00:00,19738,1014,1863.19866410034
SC,2020-08-07 00:00:00,98219,1962,1907.6414032707971
SD,2020-08-07 00:00:00,9371,144,1059.2782077614088
TN,2020-08-07 00:00:00,118782,1206,1739.3318723464947
TX,2020-08-07 00:00:00,491304,8847,1694.392386284107
UT,2020-08-07 00:00:00,43375,335,1352.9497267275492
VT,2020-08-07 00:00:00,1448,58,232.05537277099438
VA,2020-08-07 00:00:00,97882,2317,1146.760964388926
WA,2020-08-07 00:00:00,61587,1672,808.7703924401828
WV,2020-08-07 00:00:00,7452,127,415.8141045349517
WI,2020-08-07 00:00:00,58768,990,1009.3373321191789
WY,2020-08-07 00:00:00,3000,28,518.3504705758355
AL,2020-08-06 00:00:00,96592,1714,1969.984815992054
AK,2020-08-06 00:00:00,3483,25,476.11561831466275
AZ,2020-08-06 00:00:00,183656,4002,2523.191930665803
AR,2020-08-06 00:00:00,47028,515,1558.3517020986121
CA,2020-08-06 00:00:00,541339,10021,1370.0545271775775
CO,2020-08-06 00:00:00,49418,1852,858.1397028792428
CT,2020-08-06 00:00:00,50245,4437,1409.2834602095147
DE,2020-08-06 00:00:00,15365,587,1577.89772470537
DC,2020-08-06 00:00:00,12518,587,1773.718418304525
FL,2020-08-06 00:00:00,510389,7747,2376.3630218584017
GA,2020-08-06 00:00:00,204895,4026,1929.7997263554446
HI,2020-08-06 00:00:00,2914,29,205.8095647064141
ID,2020-08-06 00:00:00,23401,223,1309.46552028046
IL,2020-08-06 00:00:00,189705,7791,1497.0618666409507
IN,2020-08-06 00:00:00,71015,3013,1054.8527907366056
IA,2020-08-06 00:00:00,47559,912,1507.3833544105207
KS,2020-08-06 00:00:00,29617,378,1016.6085770363237
KY,2020-08-06 00:00:00,33254,760,744.3248420374542
LA,2020-08-06 00:00:00,127246,4146,2737.1830199402248
ME,2020-08-06 00:00:00,3999,124,297.4977161340622
MD,2020-08-06 00:00:00,93005,3551,1538.3712005928198
MA,2020-08-06 00:00:00,119874,8691,1739.1940199373144
MI,2020-08-06 00:00:00,94656,6506,947.8057010328675
MN,2020-08-06 00:00:00,58640,1677,1039.784156129336
MS,2020-08-06 00:00:00,64400,1825,2163.8701556944893
MO,2020-08-06 00:00:00,56773,1302,925.0291816050633
MT,2020-08-06 00:00:00,4602,65,430.58521039916616
NE,2020-08-06 00:00:00,27821,340,1438.2177906625695
NV,2020-08-06 00:00:00,53557,900,1738.7755685101665
NH,2020-08-06 00:00:00,6742,419,495.840660257952
NJ,2020-08-06 00:00:00,183701,15849,2068.1948933765207
NM,2020-08-06 00:00:00,21773,669,1038.377473794954
NY,2020-08-06 00:00:00,418928,32756,2153.477196282984
NC,2020-08-06 00:00:00,131802,2126,1256.6832988751805
ND,2020-08-06 00:00:00,7177,109,941.7868887308383
OH,2020-08-06 00:00:00,97471,3618,833.8623161748981
OK,2020-08-06 00:00:00,41401,593,1046.280096568815
OR,2020-08-06 00:00:00,20224,339,479.49884025485693
PA,2020-08-06 00:00:00,121247,7282,947.0950178132476
PR,2020-08-06 00:00:00,19934,258,679.5508841593123
RI,2020-08-06 00:00:00,19611,1014,1851.210305080138
SC,2020-08-06 00:00:00,96797,1942,1880.0228561928282
SD,2020-08-06 00:00:00,9273,141,1048.2004930713415
TN,2020-08-06 00:00:00,116350,1186,1703.7199520761953
TX,2020-08-06 00:00:00,483920,8569,1668.9267003130549
UT,2020-08-06 00:00:00,42915,330,1338.6014414412164
